brand_id;brandname;homeawaythird;id;image_b;image_caption;image_cluster;image_color;image_content_url;image_g;image_id;image_r;season;team_id;teamcountry;teamname;urlname
67;Nike;Goalkeeper;124;54.0;Flamengo 2009-2010 Goalkeeper;2.0;rgb(224,224,54);https://footshirt.herokuapp.com/api/images/546/content;224.0;546;224.0;2009-2010;368;Brazil;Flamengo;Flamengo_2009_2010_Goalkeeper
67;Nike;Home;125;22.0;Flamengo 2008-2009 Home;13.0;rgb(25,24,22);https://footshirt.herokuapp.com/api/images/547/content;24.0;547;25.0;2008-2009;368;Brazil;Flamengo;Flamengo_2008_2009_Home
67;Nike;Third;126;21.0;Flamengo 2008-2009 Third;13.0;rgb(18,19,21);https://footshirt.herokuapp.com/api/images/548/content;19.0;548;18.0;2008-2009;368;Brazil;Flamengo;Flamengo_2008_2009_Third
67;Nike;Home;127;36.0;Flamengo 2007-2008 Home;0.0;rgb(219,49,36);https://footshirt.herokuapp.com/api/images/549/content;49.0;549;219.0;2007-2008;368;Brazil;Flamengo;Flamengo_2007_2008_Home
67;Nike;Away;128;241.0;Flamengo 2007-2008 Away;11.0;rgb(241,241,241);https://footshirt.herokuapp.com/api/images/550/content;241.0;550;241.0;2007-2008;368;Brazil;Flamengo;Flamengo_2007_2008_Away
67;Nike;Home;129;7.0;Flamengo 2006-2007 Home;13.0;rgb(24,12,7);https://footshirt.herokuapp.com/api/images/551/content;12.0;551;24.0;2006-2007;368;Brazil;Flamengo;Flamengo_2006_2007_Home
67;Nike;Away;130;238.0;Flamengo 2006-2007 Away;11.0;rgb(242,241,238);https://footshirt.herokuapp.com/api/images/552/content;241.0;552;242.0;2006-2007;368;Brazil;Flamengo;Flamengo_2006_2007_Away
67;Nike;Home;131;50.0;Flamengo 2005-2006 Home;0.0;rgb(205,33,50);https://footshirt.herokuapp.com/api/images/553/content;33.0;553;205.0;2005-2006;368;Brazil;Flamengo;Flamengo_2005_2006_Home
67;Nike;Away;132;247.0;Flamengo 2005-2006 Away;11.0;rgb(246,246,247);https://footshirt.herokuapp.com/api/images/554/content;246.0;554;246.0;2005-2006;368;Brazil;Flamengo;Flamengo_2005_2006_Away
67;Nike;Away;133;;Flamengo 2002-2003 Away;;;https://footshirt.herokuapp.com/api/images/555/content;;555;;2002-2003;368;Brazil;Flamengo;Flamengo_2002_2003_Away
67;Nike;Goalkeeper;134;220.0;Flamengo 2002-2003 Goalkeeper Blue;11.0;rgb(215,220,220);https://footshirt.herokuapp.com/api/images/556/content;220.0;556;215.0;2002-2003;368;Brazil;Flamengo;Flamengo_2002_2003_Goalkeeper_Blue
67;Nike;Goalkeeper;135;38.0;Flamengo 2002-2003 Goalkeeper Orange;1.0;rgb(237,96,38);https://footshirt.herokuapp.com/api/images/557/content;96.0;557;237.0;2002-2003;368;Brazil;Flamengo;Flamengo_2002_2003_Goalkeeper_Orange
67;Nike;Home;136;46.0;Flamengo 2001-2002 Home;0.0;rgb(236,49,46);https://footshirt.herokuapp.com/api/images/558/content;49.0;558;236.0;2001-2002;368;Brazil;Flamengo;Flamengo_2001_2002_Home
67;Nike;Away;137;227.0;Flamengo 2001-2002 Away;11.0;rgb(233,225,227);https://footshirt.herokuapp.com/api/images/559/content;225.0;559;233.0;2001-2002;368;Brazil;Flamengo;Flamengo_2001_2002_Away
67;Nike;Home;138;37.0;Flamengo 2000-2001 Home;13.0;rgb(40,35,37);https://footshirt.herokuapp.com/api/images/560/content;35.0;560;40.0;2000-2001;368;Brazil;Flamengo;Flamengo_2000_2001_Home
67;Nike;Away;139;235.0;Flamengo 2000-2001 Away;11.0;rgb(228,231,235);https://footshirt.herokuapp.com/api/images/561/content;231.0;561;228.0;2000-2001;368;Brazil;Flamengo;Flamengo_2000_2001_Away
96;Umbro;Home;140;39.0;Flamengo 1997-1998 Home;0.0;rgb(201,42,39);https://footshirt.herokuapp.com/api/images/562/content;42.0;562;201.0;1997-1998;368;Brazil;Flamengo;Flamengo_1997_1998_Home
96;Umbro;Home;141;29.0;Flamengo 1995-1996 Home;13.0;rgb(23,27,29);https://footshirt.herokuapp.com/api/images/563/content;27.0;563;23.0;1995-1996;368;Brazil;Flamengo;Flamengo_1995_1996_Home
96;Umbro;Home;142;32.0;Grêmio 2018-2019 Home;13.0;rgb(33,31,32);https://footshirt.herokuapp.com/api/images/564/content;31.0;564;33.0;2018-2019;372;Brazil;Grêmio;Grêmio_2018_2019_Home
96;Umbro;Home;143;232.0;Grêmio 2017-2018 Home;5.0;rgb(3,151,232);https://footshirt.herokuapp.com/api/images/565/content;151.0;565;3.0;2017-2018;372;Brazil;Grêmio;Grêmio_2017_2018_Home
92;Topper;Home;144;218.0;Grêmio 2013 Home;6.0;rgb(89,181,218);https://footshirt.herokuapp.com/api/images/566/content;181.0;566;89.0;2013;372;Brazil;Grêmio;Grêmio_2013_Home
92;Topper;Away;145;;Grêmio 2013 Away;;;https://footshirt.herokuapp.com/api/images/567/content;;567;;2013;372;Brazil;Grêmio;Grêmio_2013_Away
92;Topper;Home;146;47.0;Grêmio 2013-2014 Home;13.0;rgb(35,41,47);https://footshirt.herokuapp.com/api/images/568/content;41.0;568;35.0;2013-2014;372;Brazil;Grêmio;Grêmio_2013_2014_Home
92;Topper;Away;147;;Grêmio 2013-2014 Away;;;https://footshirt.herokuapp.com/api/images/569/content;;569;;2013-2014;372;Brazil;Grêmio;Grêmio_2013_2014_Away
92;Topper;Home;148;247.0;Grêmio 2011-2012 Home;11.0;rgb(245,246,247);https://footshirt.herokuapp.com/api/images/570/content;246.0;570;245.0;2011-2012;372;Brazil;Grêmio;Grêmio_2011_2012_Home
92;Topper;Away;149;223.0;Grêmio 2011-2012 Away;5.0;rgb(14,173,223);https://footshirt.herokuapp.com/api/images/571/content;173.0;571;14.0;2011-2012;372;Brazil;Grêmio;Grêmio_2011_2012_Away
92;Topper;Third;150;245.0;Grêmio 2011 Third;11.0;rgb(243,243,245);https://footshirt.herokuapp.com/api/images/572/content;243.0;572;243.0;2011;372;Brazil;Grêmio;Grêmio_2011_Third
74;Puma;Home;151;206.0;Grêmio 2010 Home;6.0;rgb(90,167,206);https://footshirt.herokuapp.com/api/images/573/content;167.0;573;90.0;2010;372;Brazil;Grêmio;Grêmio_2010_Home
74;Puma;Home;152;32.0;Grêmio 2009 Home;13.0;rgb(37,33,32);https://footshirt.herokuapp.com/api/images/574/content;33.0;574;37.0;2009;372;Brazil;Grêmio;Grêmio_2009_Home
74;Puma;Away;153;247.0;Grêmio 2009 Away;11.0;rgb(246,247,247);https://footshirt.herokuapp.com/api/images/575/content;247.0;575;246.0;2009;372;Brazil;Grêmio;Grêmio_2009_Away
74;Puma;Home;154;31.0;Grêmio 2009-2010 Home;13.0;rgb(33,30,31);https://footshirt.herokuapp.com/api/images/576/content;30.0;576;33.0;2009-2010;372;Brazil;Grêmio;Grêmio_2009_2010_Home
74;Puma;Away;155;243.0;Grêmio 2009-2010 Away;11.0;rgb(236,238,243);https://footshirt.herokuapp.com/api/images/577/content;238.0;577;236.0;2009-2010;372;Brazil;Grêmio;Grêmio_2009_2010_Away
74;Puma;Home;156;31.0;Grêmio 2008-2009 Home;13.0;rgb(33,31,31);https://footshirt.herokuapp.com/api/images/578/content;31.0;578;33.0;2008-2009;372;Brazil;Grêmio;Grêmio_2008_2009_Home
74;Puma;Away;157;235.0;Grêmio 2008-2009 Away;11.0;rgb(236,237,235);https://footshirt.herokuapp.com/api/images/579/content;237.0;579;236.0;2008-2009;372;Brazil;Grêmio;Grêmio_2008_2009_Away
74;Puma;Home;158;180.0;Grêmio 2007 Home;7.0;rgb(38,107,180);https://footshirt.herokuapp.com/api/images/580/content;107.0;580;38.0;2007;372;Brazil;Grêmio;Grêmio_2007_Home
74;Puma;Home;159;23.0;Grêmio 2005 Home;13.0;rgb(30,19,23);https://footshirt.herokuapp.com/api/images/581/content;19.0;581;30.0;2005;372;Brazil;Grêmio;Grêmio_2005_Home
74;Puma;Away;160;246.0;Grêmio 2005 Away;11.0;rgb(247,247,246);https://footshirt.herokuapp.com/api/images/582/content;247.0;582;247.0;2005;372;Brazil;Grêmio;Grêmio_2005_Away
47;Kappa;Home;161;212.0;Grêmio 2004 Home;5.0;rgb(52,161,212);https://footshirt.herokuapp.com/api/images/583/content;161.0;583;52.0;2004;372;Brazil;Grêmio;Grêmio_2004_Home
47;Kappa;Away;162;247.0;Grêmio 2004 Away;11.0;rgb(233,239,247);https://footshirt.herokuapp.com/api/images/584/content;239.0;584;233.0;2004;372;Brazil;Grêmio;Grêmio_2004_Away
47;Kappa;Third;163;202.0;Grêmio 2004 Third;5.0;rgb(34,144,202);https://footshirt.herokuapp.com/api/images/585/content;144.0;585;34.0;2004;372;Brazil;Grêmio;Grêmio_2004_Third
47;Kappa;Home;164;20.0;Grêmio 2003 Home;13.0;rgb(23,22,20);https://footshirt.herokuapp.com/api/images/586/content;22.0;586;23.0;2003;372;Brazil;Grêmio;Grêmio_2003_Home
47;Kappa;Home;165;40.0;Grêmio 2002-2003 Home;13.0;rgb(39,40,40);https://footshirt.herokuapp.com/api/images/587/content;40.0;587;39.0;2002-2003;372;Brazil;Grêmio;Grêmio_2002_2003_Home
47;Kappa;Away;166;238.0;Grêmio 2002-2003 Away;11.0;rgb(230,229,238);https://footshirt.herokuapp.com/api/images/588/content;229.0;588;230.0;2002-2003;372;Brazil;Grêmio;Grêmio_2002_2003_Away
47;Kappa;Third;167;246.0;Grêmio 2002-2003 Third;11.0;rgb(240,240,246);https://footshirt.herokuapp.com/api/images/589/content;240.0;589;240.0;2002-2003;372;Brazil;Grêmio;Grêmio_2002_2003_Third
47;Kappa;Goalkeeper;168;38.0;Grêmio 2002-2003 Goalkeeper;13.0;rgb(32,33,38);https://footshirt.herokuapp.com/api/images/590/content;33.0;590;32.0;2002-2003;372;Brazil;Grêmio;Grêmio_2002_2003_Goalkeeper
74;Puma;Home;169;178.0;Dinamo Zagreb 2011-2012 Home;7.0;rgb(1,99,178);https://footshirt.herokuapp.com/api/images/591/content;99.0;591;1.0;2011-2012;387;Croatia;Dinamo Zagreb;Dinamo_Zagreb_2011_2012_Home
74;Puma;Away;170;240.0;Dinamo Zagreb 2011-2012 Away;11.0;rgb(233,235,240);https://footshirt.herokuapp.com/api/images/592/content;235.0;592;233.0;2011-2012;387;Croatia;Dinamo Zagreb;Dinamo_Zagreb_2011_2012_Away
26;Diadora;Home;171;139.0;Dinamo Zagreb 2008-2009 Home;7.0;rgb(38,57,139);https://footshirt.herokuapp.com/api/images/593/content;57.0;593;38.0;2008-2009;387;Croatia;Dinamo Zagreb;Dinamo_Zagreb_2008_2009_Home
26;Diadora;Away;172;44.0;Dinamo Zagreb 2008-2009 Away;1.0;rgb(234,151,44);https://footshirt.herokuapp.com/api/images/594/content;151.0;594;234.0;2008-2009;387;Croatia;Dinamo Zagreb;Dinamo_Zagreb_2008_2009_Away
26;Diadora;Third;173;52.0;Dinamo Zagreb 2008-2009 Third;13.0;rgb(13,27,52);https://footshirt.herokuapp.com/api/images/595/content;27.0;595;13.0;2008-2009;387;Croatia;Dinamo Zagreb;Dinamo_Zagreb_2008_2009_Third
26;Diadora;Home;174;142.0;Dinamo Zagreb 2007-2008 Home;7.0;rgb(49,80,142);https://footshirt.herokuapp.com/api/images/596/content;80.0;596;49.0;2007-2008;387;Croatia;Dinamo Zagreb;Dinamo_Zagreb_2007_2008_Home
26;Diadora;Away;175;45.0;Dinamo Zagreb 2007-2008 Away;1.0;rgb(231,153,45);https://footshirt.herokuapp.com/api/images/597/content;153.0;597;231.0;2007-2008;387;Croatia;Dinamo Zagreb;Dinamo_Zagreb_2007_2008_Away
26;Diadora;Third;176;74.0;Dinamo Zagreb 2007-2008 Third;13.0;rgb(23,38,74);https://footshirt.herokuapp.com/api/images/598/content;38.0;598;23.0;2007-2008;387;Croatia;Dinamo Zagreb;Dinamo_Zagreb_2007_2008_Third
5;Adidas;Home;177;52.0;Brøndby 2010-2011 Home;2.0;rgb(238,232,52);https://footshirt.herokuapp.com/api/images/599/content;232.0;599;238.0;2010-2011;381;Denmark;Brøndby;Brøndby_2010_2011_Home
5;Adidas;Away;178;68.0;Brøndby 2010-2011 Away;13.0;rgb(31,46,68);https://footshirt.herokuapp.com/api/images/600/content;46.0;600;31.0;2010-2011;381;Denmark;Brøndby;Brøndby_2010_2011_Away
5;Adidas;Away;179;35.0;Brøndby 2007-2009 Away;14.0;rgb(78,46,35);https://footshirt.herokuapp.com/api/images/601/content;46.0;601;78.0;2007-2009;381;Denmark;Brøndby;Brøndby_2007_2009_Away
5;Adidas;Home;180;34.0;Brøndby 2006-2008 Home;2.0;rgb(240,209,34);https://footshirt.herokuapp.com/api/images/602/content;209.0;602;240.0;2006-2008;381;Denmark;Brøndby;Brøndby_2006_2008_Home
5;Adidas;Away;181;48.0;Brøndby 2004-2006 Away;13.0;rgb(48,43,48);https://footshirt.herokuapp.com/api/images/603/content;43.0;603;48.0;2004-2006;381;Denmark;Brøndby;Brøndby_2004_2006_Away
5;Adidas;Home;182;24.0;Brøndby 2004-2005 Home;2.0;rgb(243,213,24);https://footshirt.herokuapp.com/api/images/604/content;213.0;604;243.0;2004-2005;381;Denmark;Brøndby;Brøndby_2004_2005_Home
5;Adidas;Home;183;26.0;Brøndby 2002-2003 Home;1.0;rgb(223,163,26);https://footshirt.herokuapp.com/api/images/605/content;163.0;605;223.0;2002-2003;381;Denmark;Brøndby;Brøndby_2002_2003_Home
5;Adidas;Home;184;51.0;Brøndby 2001-2002 Home;1.0;rgb(216,169,51);https://footshirt.herokuapp.com/api/images/606/content;169.0;606;216.0;2001-2002;381;Denmark;Brøndby;Brøndby_2001_2002_Home
5;Adidas;Away;185;73.0;Brøndby 2001-2002 Away;13.0;rgb(41,40,73);https://footshirt.herokuapp.com/api/images/607/content;40.0;607;41.0;2001-2002;381;Denmark;Brøndby;Brøndby_2001_2002_Away
5;Adidas;Home;186;54.0;Brøndby 2000-2001 Home;2.0;rgb(222,226,54);https://footshirt.herokuapp.com/api/images/608/content;226.0;608;222.0;2000-2001;381;Denmark;Brøndby;Brøndby_2000_2001_Home
76;Reebok;Home;187;81.0;Brøndby 1999-2000 Home;2.0;rgb(224,239,81);https://footshirt.herokuapp.com/api/images/609/content;239.0;609;224.0;1999-2000;381;Denmark;Brøndby;Brøndby_1999_2000_Home
5;Adidas;Home;188;239.0;Copenhagen 2015-2016 Home;11.0;rgb(239,239,239);https://footshirt.herokuapp.com/api/images/610/content;239.0;610;239.0;2015-2016;382;Denmark;Copenhagen;Copenhagen_2015_2016_Home
5;Adidas;Away;189;43.0;Copenhagen 2015-2016 Away;13.0;rgb(27,33,43);https://footshirt.herokuapp.com/api/images/611/content;33.0;611;27.0;2015-2016;382;Denmark;Copenhagen;Copenhagen_2015_2016_Away
5;Adidas;Home;190;;Copenhagen 2014-2015 Home;;;https://footshirt.herokuapp.com/api/images/612/content;;612;;2014-2015;382;Denmark;Copenhagen;Copenhagen_2014_2015_Home
5;Adidas;Away;191;50.0;Copenhagen 2014-2015 Away;13.0;rgb(39,41,50);https://footshirt.herokuapp.com/api/images/613/content;41.0;613;39.0;2014-2015;382;Denmark;Copenhagen;Copenhagen_2014_2015_Away
5;Adidas;Home;192;;Copenhagen 2012-2013 Home;;;https://footshirt.herokuapp.com/api/images/614/content;;614;;2012-2013;382;Denmark;Copenhagen;Copenhagen_2012_2013_Home
5;Adidas;Away;193;35.0;Copenhagen 2012-2013 Away;13.0;rgb(35,35,35);https://footshirt.herokuapp.com/api/images/615/content;35.0;615;35.0;2012-2013;382;Denmark;Copenhagen;Copenhagen_2012_2013_Away
47;Kappa;Home;194;241.0;Copenhagen 2011-2012 Home;11.0;rgb(241,241,241);https://footshirt.herokuapp.com/api/images/616/content;241.0;616;241.0;2011-2012;382;Denmark;Copenhagen;Copenhagen_2011_2012_Home
47;Kappa;Away;195;30.0;Copenhagen 2011-2012 Away;13.0;rgb(23,26,30);https://footshirt.herokuapp.com/api/images/617/content;26.0;617;23.0;2011-2012;382;Denmark;Copenhagen;Copenhagen_2011_2012_Away
47;Kappa;Home;196;243.0;Copenhagen 2010-2011 Home;11.0;rgb(243,243,243);https://footshirt.herokuapp.com/api/images/618/content;243.0;618;243.0;2010-2011;382;Denmark;Copenhagen;Copenhagen_2010_2011_Home
47;Kappa;Home;197;243.0;Copenhagen 2008-2009 Home;11.0;rgb(245,244,243);https://footshirt.herokuapp.com/api/images/619/content;244.0;619;245.0;2008-2009;382;Denmark;Copenhagen;Copenhagen_2008_2009_Home
47;Kappa;Away;198;16.0;Copenhagen 2008-2009 Away;13.0;rgb(19,18,16);https://footshirt.herokuapp.com/api/images/620/content;18.0;620;19.0;2008-2009;382;Denmark;Copenhagen;Copenhagen_2008_2009_Away
47;Kappa;Home;199;248.0;Copenhagen 2005-2006 Home;11.0;rgb(249,249,248);https://footshirt.herokuapp.com/api/images/621/content;249.0;621;249.0;2005-2006;382;Denmark;Copenhagen;Copenhagen_2005_2006_Home
47;Kappa;Away;200;7.0;Copenhagen 2005-2006 Away;13.0;rgb(15,8,7);https://footshirt.herokuapp.com/api/images/622/content;8.0;622;15.0;2005-2006;382;Denmark;Copenhagen;Copenhagen_2005_2006_Away
47;Kappa;Home;201;246.0;Copenhagen 2004-2005 Home;11.0;rgb(246,246,246);https://footshirt.herokuapp.com/api/images/623/content;246.0;623;246.0;2004-2005;382;Denmark;Copenhagen;Copenhagen_2004_2005_Home
47;Kappa;Away;202;14.0;Copenhagen 2004-2005 Away;13.0;rgb(20,14,14);https://footshirt.herokuapp.com/api/images/624/content;14.0;624;20.0;2004-2005;382;Denmark;Copenhagen;Copenhagen_2004_2005_Away
47;Kappa;Away;203;44.0;Copenhagen 2004-2005 Third;0.0;rgb(196,13,44);https://footshirt.herokuapp.com/api/images/625/content;13.0;625;196.0;2004-2005;382;Denmark;Copenhagen;Copenhagen_2004_2005_Third
47;Kappa;Home;204;18.0;Copenhagen 2003-2004 Home;13.0;rgb(15,16,18);https://footshirt.herokuapp.com/api/images/626/content;16.0;626;15.0;2003-2004;382;Denmark;Copenhagen;Copenhagen_2003_2004_Home
47;Kappa;Home;205;229.0;Copenhagen 2001-2002 Home;11.0;rgb(228,229,229);https://footshirt.herokuapp.com/api/images/627/content;229.0;627;228.0;2001-2002;382;Denmark;Copenhagen;Copenhagen_2001_2002_Home
47;Kappa;Away;206;37.0;Copenhagen 2001-2002 Away;13.0;rgb(33,32,37);https://footshirt.herokuapp.com/api/images/628/content;32.0;628;33.0;2001-2002;382;Denmark;Copenhagen;Copenhagen_2001_2002_Away
73;Prostar;Home;207;31.0;Accrington Stanley 2008-2009 Home;0.0;rgb(246,17,31);https://footshirt.herokuapp.com/api/images/629/content;17.0;629;246.0;2008-2009;74;England;Accrington Stanley;Accrington_Stanley_2008_2009_Home
73;Prostar;Away;208;39.0;Accrington Stanley 2008-2009 Away;2.0;rgb(246,218,39);https://footshirt.herokuapp.com/api/images/630/content;218.0;630;246.0;2008-2009;74;England;Accrington Stanley;Accrington_Stanley_2008_2009_Away
67;Nike;Home;209;30.0;Accrington Stanley 2004-2005 Home;0.0;rgb(199,1,30);https://footshirt.herokuapp.com/api/images/631/content;1.0;631;199.0;2004-2005;74;England;Accrington Stanley;Accrington_Stanley_2004_2005_Home
74;Puma;Home;210;47.0;Arsenal 2018-2019 Home;14.0;rgb(160,21,47);https://footshirt.herokuapp.com/api/images/632/content;21.0;632;160.0;2018-2019;75;England;Arsenal;Arsenal_2018_2019_Home
74;Puma;Away;211;55.0;Arsenal 2018-2019 Away;13.0;rgb(42,36,55);https://footshirt.herokuapp.com/api/images/633/content;36.0;633;42.0;2018-2019;75;England;Arsenal;Arsenal_2018_2019_Away
74;Puma;Third;212;162.0;Arsenal 2018-2019 Third;12.0;rgb(117,177,162);https://footshirt.herokuapp.com/api/images/634/content;177.0;634;117.0;2018-2019;75;England;Arsenal;Arsenal_2018_2019_Third
74;Puma;Home;213;38.0;Arsenal 2017-2018 Home;14.0;rgb(141,14,38);https://footshirt.herokuapp.com/api/images/635/content;14.0;635;141.0;2017-2018;75;England;Arsenal;Arsenal_2017_2018_Home
74;Puma;Away;214;91.0;Arsenal 2017-2018 Away;7.0;rgb(14,50,91);https://footshirt.herokuapp.com/api/images/636/content;50.0;636;14.0;2017-2018;75;England;Arsenal;Arsenal_2017_2018_Away
74;Puma;Third;215;32.0;Arsenal 2017-2018 Third;13.0;rgb(32,32,32);https://footshirt.herokuapp.com/api/images/637/content;32.0;637;32.0;2017-2018;75;England;Arsenal;Arsenal_2017_2018_Third
74;Puma;Home;216;29.0;Arsenal 2016-2017 Home;0.0;rgb(223,9,29);https://footshirt.herokuapp.com/api/images/638/content;9.0;638;223.0;2016-2017;75;England;Arsenal;Arsenal_2016_2017_Home
74;Puma;Away;217;3.0;Arsenal 2016-2017 Away;2.0;rgb(253,213,3);https://footshirt.herokuapp.com/api/images/639/content;213.0;639;253.0;2016-2017;75;England;Arsenal;Arsenal_2016_2017_Away
74;Puma;Third;218;54.0;Arsenal 2016-2017 Third;13.0;rgb(35,42,54);https://footshirt.herokuapp.com/api/images/640/content;42.0;640;35.0;2016-2017;75;England;Arsenal;Arsenal_2016_2017_Third
74;Puma;Home;219;248.0;Arsenal 2015-2016 Home;11.0;rgb(252,248,248);https://footshirt.herokuapp.com/api/images/641/content;248.0;641;252.0;2015-2016;75;England;Arsenal;Arsenal_2015_2016_Home
74;Puma;Away;220;78.0;Arsenal 2015-2016 Away;1.0;rgb(180,148,78);https://footshirt.herokuapp.com/api/images/642/content;148.0;642;180.0;2015-2016;75;England;Arsenal;Arsenal_2015_2016_Away
74;Puma;Third;221;50.0;Arsenal 2015-2016 Third;13.0;rgb(39,41,50);https://footshirt.herokuapp.com/api/images/643/content;41.0;643;39.0;2015-2016;75;England;Arsenal;Arsenal_2015_2016_Third
74;Puma;Home;222;47.0;Arsenal 2014-2015 Home;0.0;rgb(244,22,47);https://footshirt.herokuapp.com/api/images/644/content;22.0;644;244.0;2014-2015;75;England;Arsenal;Arsenal_2014_2015_Home
74;Puma;Away;223;1.0;Arsenal 2014-2015 Away;2.0;rgb(252,229,1);https://footshirt.herokuapp.com/api/images/645/content;229.0;645;252.0;2014-2015;75;England;Arsenal;Arsenal_2014_2015_Away
74;Puma;Third;224;154.0;Arsenal 2014-2015 Third;7.0;rgb(3,114,154);https://footshirt.herokuapp.com/api/images/646/content;114.0;646;3.0;2014-2015;75;England;Arsenal;Arsenal_2014_2015_Third
67;Nike;Home;225;50.0;Arsenal 2013-2014 Home;0.0;rgb(207,4,50);https://footshirt.herokuapp.com/api/images/647/content;4.0;647;207.0;2013-2014;75;England;Arsenal;Arsenal_2013_2014_Home
67;Nike;Away;226;25.0;Arsenal 2013-2014 Away;2.0;rgb(246,198,25);https://footshirt.herokuapp.com/api/images/648/content;198.0;648;246.0;2013-2014;75;England;Arsenal;Arsenal_2013_2014_Away
67;Nike;Home;227;50.0;Arsenal 2012-2013 Home;0.0;rgb(207,4,50);https://footshirt.herokuapp.com/api/images/649/content;4.0;649;207.0;2012-2013;75;England;Arsenal;Arsenal_2012_2013_Home
67;Nike;Away;228;75.0;Arsenal 2012-2013 Away;13.0;rgb(50,47,75);https://footshirt.herokuapp.com/api/images/650/content;47.0;650;50.0;2012-2013;75;England;Arsenal;Arsenal_2012_2013_Away
67;Nike;Home;229;28.0;Arsenal 2011-2012 Home;0.0;rgb(207,4,28);https://footshirt.herokuapp.com/api/images/651/content;4.0;651;207.0;2011-2012;75;England;Arsenal;Arsenal_2011_2012_Home
67;Nike;Away;230;34.0;Arsenal 2011-2012 Away;13.0;rgb(29,27,34);https://footshirt.herokuapp.com/api/images/652/content;27.0;652;29.0;2011-2012;75;England;Arsenal;Arsenal_2011_2012_Away
